text,label,page,line_count,avg_font_size,max_font_size,has_bold,has_italic,block_index,relative_position,prev_font_size,prev_text_length,next_font_size,next_text_length,word_count,char_count,avg_word_length,y_position,x_position,width,height,is_top_quarter,is_left_aligned,font_size_ratio,is_large_font,font_emphasis_score,all_caps_ratio,digit_ratio,punct_ratio,has_colon,starts_with_number,title_pattern_score,heading_pattern_score,is_first_block,is_early_block,font_larger_than_prev,font_larger_than_next,content_word_ratio,semantic_density,position_font_interaction,pattern_position_interaction
Source URL: http://www.usbg.gov/cultivating-carnivorous-plants,Paragraph,0.0,1.0,9.0,9.0,1,0,22.0,0.9565217391304348,9.0,105.0,12.0,0.0,3.0,62.0,20.0,452.49200439453125,7.5,257.0759582519531,12.43798828125,0,1,0.9833729216152018,0,2.0,0.06451612903225806,0.0,0.14516129032258066,1,0,2.0,0.0,0,0,0,0,1.0,1.0,0.9406175771971497,0.08695652173913038
47 CFR Ch. II (10–1–05 Edition) § 214.3,Paragraph,0.0,2.0,9.0,9.0,0,0,0.0,0.0,12.0,0.0,8.0,690.0,8.0,39.0,4.0,158.8000030517578,132.0001983642578,350.52024841308594,9.0,1,0,1.099236641221374,0,0.0,0.1794871794871795,0.28205128205128205,0.1794871794871795,0,0,0.0,0.0,1,1,0,1,0.625,1.0,0.0,0.0
"sistent with the actions of the Direc- tor, OSTP, and the NTIA Emergency Readiness Plan for Use of the Radio Spectrum as may be necessary to en- sure the effective use of those portions of the radio spectrum shared by Gov- ernment and non-governments users. (c) The FCC shall assist the Director in the preparation of emergency plans pursuant to section 3(h)(3) of Executive Order 12472. (d) Each Federal Government agency concerned shall develop and be pre- pared to implement its own plans, and shall make necessary preemergency ar- rangements with non-government enti- ties for the provision of desired facili- ties or services, all subject to the guid- ance and control of the Director.",Paragraph,0.0,19.0,8.0,8.0,0,0,1.0,0.125,9.0,39.0,8.0,493.0,114.0,690.0,5.06140350877193,177.4025421142578,312.0,170.7159423828125,169.99998474121094,1,0,0.9770992366412213,0,0.0,0.0391304347826087,0.010144927536231883,0.036231884057971016,0,0,0.0,0.0,0,1,0,0,0.6140350877192983,0.8857142857142857,0.12213740458015267,0.0
"§ 214.3 Assumptions. When the provisions of this part be- come operative, Presidential emer- gency authority, including Executive Order 12656, 12472, 12046 (3 CFR, 1966– 1970 Comp., p. 820), and other emer- gency plans regarding the allocation and use of national resources will be in effect. During an attack, and in a postattack period, the Director, OSTP, will have authority to make new or re- vised assignments of radio frequencies in accordance with authority delegated by the President.",H1,0.0,18.0,8.0,8.0,1,0,2.0,0.25,8.0,690.0,8.0,1161.0,78.0,493.0,5.333333333333333,178.74098205566406,132.0,170.7080078125,126.26173400878906,1,0,0.9770992366412213,0,2.0,0.032454361054766734,0.06288032454361055,0.05070993914807302,0,0,0.0,0.0,0,1,0,0,0.6153846153846154,0.9375,0.24427480916030533,0.0
"§ 214.4 Planned actions. (a) Whenever it is determined nec- essary to exercise, in whole or in part, the President’s emergency authority over telecommunications, the Director, OSTP, will exercise that authority as specified in Executive Order 12472 (49 FR 13471; 3 CFR, 1984 Comp., p. 193). (b) In this connection, and concur- rently with the war or national emer- gency proclamation by the President, the Director will: (1) Authorize the continuance of all frequency authorizations issued by the National Telecommunications and In- formation Administration (NTIA) and the Federal Communications Commis- sion (FCC), except as they may other- wise be modified or revoked by the Di- rector, OSTP, in the national interest; (2) Redelegate to the Secretary of De- fense the authority necessary to con- trol the use of the radio spectrum in areas of active combat, where such control is necessary to the support of U.S. military operations; (3) Close all non-government radio stations in the international broad- casting service as defined in the FCC rules and regulations, except those car- rying or scheduled to carry U.S. Gov- ernment-controlled radio broadcasts.",H1,0.0,33.0,8.0,8.0,1,0,3.0,0.375,8.0,493.0,8.0,1400.0,181.0,1161.0,5.419889502762431,313.1411437988281,132.0,170.7239990234375,286.0613708496094,0,0,0.9770992366412213,0,2.0,0.04392764857881137,0.023255813953488372,0.05167958656330749,1,0,0.0,0.0,0,1,0,0,0.6243093922651933,0.911504424778761,0.366412213740458,0.0
"§ 214.6 Postattack procedures and ac- tions. (a) The frequency management staff supporting the Director, OSTP, com- prised of predesignated personnel from the frequency management staffs of the government user agencies, NTIA and the FCC, will have proceeded to the OSTP relocation site in accordance with alerting orders in force. (b) Government agencies having need for new radio frequency assignments or for modification of existing assign- ments involving a change in the fre- quency usage pattern shall, unless oth- erwise provided, submit applications therefor to the Director, OSTP, by whatever means of communication are available and appropriate, together with a statement of any preapplication coordination accomplished. The Direc- tor, OSTP, will review such applica- tions accomplish the necessary addi- tional coordination insofar as prac- ticable, consider all pertinent views and comments, and grant or deny, as he shall determine, the assignment of such frequencies. All concerned will be informed promptly of his decisions. (c) Non-Government entities having need for new radio frequency assign- ments or for modifications of existing assignments will continue to submit applications therefor to the FCC, or in accordance with FCC instructions. Such applications shall be coordinated with the Director, OSTP, and granted subject to the approval of the Director, OSTP, or his delegate.",Paragraph,0.0,43.0,8.0,8.0,1,0,4.0,0.5,8.0,1161.0,8.0,374.0,207.0,1400.0,5.768115942028985,355.740966796875,312.0,170.74417114257812,351.66156005859375,0,0,0.9770992366412213,0,2.0,0.03571428571428571,0.002857142857142857,0.032857142857142856,0,0,0.0,0.0,0,1,0,0,0.6231884057971014,0.7906976744186046,0.48854961832061067,0.0
"§ 214.5 Responsibilities. (a) The Director, OSTP, will issue such policy guidance, rules, regula- tions, procedures, and directives as may be necessary to assure effective frequency usage during wartime emer- gency conditions. (b) The FCC, in coordination with NTIA, shall issue appropriate rules, regulations, orders, and instructions and take such other actions not incon-",H1,0.0,12.0,8.0,8.0,1,0,5.0,0.625,8.0,1400.0,10.0,3.0,54.0,374.0,5.944444444444445,607.3409423828125,132.0,170.72799682617188,100.06158447265625,0,0,0.9770992366412213,0,2.0,0.040106951871657755,0.0106951871657754,0.058823529411764705,0,0,0.0,0.0,0,0,0,0,0.6851851851851852,0.9459459459459459,0.6106870229007634,0.0
738,Paragraph,0.0,1.0,10.0,10.0,0,0,6.0,0.75,8.0,374.0,6.5,113.0,1.0,3.0,3.0,717.753173828125,298.5,18.329986572265625,10.0,0,0,1.2213740458015268,1,2.0,0.0,1.0,0.0,0,0,0.0,1.0,0,0,1,1,1.0,1.0,0.916030534351145,0.25
"VerDate Aug<31>2005 13:23 Nov 08, 2005 Jkt 205199 PO 00000 Frm 00748 Fmt 8010 Sfmt 8010 Y:\SGML\205199.XXX 205199",Paragraph,0.0,9.0,6.5,6.5,0,0,7.0,0.875,10.0,3.0,12.0,0.0,18.0,113.0,5.333333333333333,766.95458984375,25.0,416.9637451171875,6.5,0,1,0.7938931297709924,0,0.0,0.1592920353982301,0.46017699115044247,0.07079646017699115,1,0,0.0,0.0,0,0,0,0,0.9444444444444444,0.8823529411764706,0.6946564885496183,0.0
"Executive Office of Public Safety Newsletter, June 2006",Title,0.0,1.0,19.020000457763672,19.020000457763672,1,0,0.0,0.0,12.0,0.0,13.979999542236328,346.0,8.0,55.0,6.0,50.40380859375,79.31999969482422,448.81494903564453,21.37847900390625,1,1,1.6491712194500043,1,4.0,0.10909090909090909,0.07272727272727272,0.01818181818181818,0,0,0.0,1.0,1,1,1,1,0.875,1.0,0.0,1.0
"The Executive Office of Public Safety (EOPS) is committed to keeping the people of Massachusetts informed about critical homeland security, emergency management, personal safety, and criminal justice issues. The EOPS newsletter is published monthly for the purpose of sharing current information on events, publications, and funding opportunities",Paragraph,0.0,5.0,13.979999542236328,13.979999542236328,0,0,1.0,0.02,19.020000457763672,55.0,13.979999542236328,34.0,47.0,346.0,6.382978723404255,89.3038330078125,150.24000549316406,403.09934997558594,79.85385131835938,1,0,1.212166789594872,1,2.0,0.04335260115606936,0.0,0.023121387283236993,0,0,2.0,0.0,0,1,0,0,0.6808510638297872,1.0,0.02424333579189744,1.96
among public safety professionals.,Paragraph,0.0,1.0,13.979999542236328,13.979999542236328,0,0,2.0,0.04,13.979999542236328,346.0,12.0,8.0,4.0,34.0,7.75,169.762939453125,48.599998474121094,402.1973648071289,37.30903625488281,1,1,1.212166789594872,1,2.0,0.0,0.0,0.029411764705882353,0,0,0.0,1.0,0,1,0,1,1.0,1.0,0.04848667158379488,0.96
Contents,H1,0.0,1.0,12.0,12.0,1,0,3.0,0.06,13.979999542236328,34.0,18.0,18.0,1.0,8.0,8.0,198.82801818847656,498.0599060058594,49.020111083984375,13.28399658203125,1,0,1.0404865487435915,0,2.0,0.125,0.0,0.0,0,0,0.0,0.0,0,1,0,0,1.0,1.0,0.06242919292461549,0.0
EOPS Announcements,H1,0.0,1.0,18.0,18.0,1,0,4.0,0.08,12.0,8.0,10.5,21.0,2.0,18.0,8.5,207.58802795410156,48.599998474121094,189.1080093383789,33.95994567871094,0,1,1.5607298231153872,1,4.0,0.2777777777777778,0.0,0.0,0,0,0.0,1.0,0,1,1,1,1.0,1.0,0.12485838584923098,0.92
Funding Opportunities,H2,0.0,1.0,10.5,10.5,1,0,5.0,0.1,18.0,18.0,8.267692321386093,358.0,2.0,21.0,10.0,215.4897918701172,461.2799987792969,94.01992797851562,22.782196044921875,0,0,0.9104257301506425,0,2.0,0.09523809523809523,0.0,0.0,0,0,0.0,0.0,0,0,0,1,1.0,1.0,0.09104257301506426,0.0
• The College Environmental Alcohol Prevention Planning and Implementation Grant (EOPS) • Juvenile Justice and Delinquency Prevention Act Formula Grant Program (EOPS) • Field-Initiated Research and Evaluation Program (OJJDP) • Social Science Research on the Role and Impact of Forensic Evidence on the Criminal Justice Process (NIJ) Research and Publications,H2,0.0,13.0,8.267692321386093,9.0,1,0,6.0,0.12,10.5,21.0,12.0,522.0,50.0,358.0,6.18,240.49497985839844,461.2799987792969,119.51834106445312,136.38902282714844,0,0,0.716868554129409,0,2.0,0.13687150837988826,0.0,0.036312849162011177,0,0,0.0,0.0,0,0,0,0,0.7,0.8,0.08602422649552907,0.0
"Incident Response to Terrorist Bombings and Prevention and Response to Suicide Bombings Awareness Course July 25 and July 26, 2006 in Quincy, MA The Massachusetts Emergency Management Agency (MEMA), in Partnership with MBTA Transit Police, are presenting a training to provide participants with basic information concerning explosive and incendiary devices that could be used as terrorist weapons. This course is designed for Emergency Responders including: Fire, Police, EMS, Emergency Management Personnel, Public Works,",H3,0.0,8.0,12.0,12.0,1,0,7.0,0.14,8.267692321386093,358.0,8.433333343929712,86.0,73.0,522.0,6.164383561643835,242.08802795410156,57.599998474121094,395.5368423461914,137.30397033691406,0,1,1.0404865487435915,0,2.0,0.0842911877394636,0.01532567049808429,0.02490421455938697,1,0,0.0,0.0,0,0,1,1,0.6986301369863014,0.8235294117647058,0.14566811682410283,0.0
• Characteristics of Drivers Stopped by Police (BJS) • Synthetic Drug Control Strategy,H2,0.0,3.0,8.433333343929712,8.660000006357828,0,0,8.0,0.16,12.0,522.0,12.0,336.0,13.0,86.0,5.6923076923076925,379.7549743652344,461.2799987792969,114.79153442382812,30.99603271484375,0,0,0.7312308254524731,0,0.0,0.12790697674418605,0.0,0.046511627906976744,0,0,0.0,0.0,0,0,0,0,0.6923076923076923,1.0,0.1169969320723957,0.0
"Public Health, or any emergency responder who is likely to be called upon a scene that involves energetic materials (WMD). The goal of this course is to provide participants with the ability to conduct pre-attack analysis and planning, prior to a suicide bombing incident. Training registration form and contact information is attached.",Paragraph,0.0,5.0,12.0,12.0,0,0,9.0,0.18,8.433333343929712,86.0,9.0,1.0,52.0,336.0,5.480769230769231,379.90802001953125,57.599998474121094,407.8110122680664,70.74298095703125,0,1,1.0404865487435915,0,0.0,0.020833333333333332,0.0,0.023809523809523808,0,0,0.0,0.0,0,0,1,1,0.5961538461538461,1.0,0.18728757877384647,0.0
•,Paragraph,0.0,1.0,9.0,9.0,0,0,10.0,0.2,12.0,336.0,8.320000012715656,36.0,1.0,1.0,1.0,379.90802001953125,57.599998474121094,407.8110122680664,70.74298095703125,0,1,0.7803649115576936,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,1,0.0,0.0,0.15607298231153874,0.0
(ONDCP) • Prison and Jail Inmates at,Paragraph,0.0,2.0,8.320000012715656,8.660000006357828,0,0,11.0,0.22,9.0,1.0,8.235000014305115,50.0,7.0,36.0,4.285714285714286,410.85003662109375,461.2799987792969,93.20974731445312,19.8809814453125,0,0,0.7214040082314291,0,0.0,0.2222222222222222,0.0,0.08333333333333333,0,0,0.0,0.0,0,0,0,1,0.5714285714285714,1.0,0.15870888181091442,0.0
Midyear 2005 (BJS) Highlights of the 2004 National,Paragraph,0.0,2.0,8.235000014305115,8.490000009536743,0,0,12.0,0.24,8.320000012715656,36.0,12.0,1169.0,8.0,50.0,5.375,430.83001708984375,465.4200134277344,108.67984008789062,19.74896240234375,0,0,0.7140338953156462,0,0.0,0.12,0.16,0.04,0,0,2.0,0.0,0,0,0,0,0.75,1.0,0.17136813487575508,1.52
"Survey for the Violence Against Women Act STOP Grant Program To help the Executive Office of Public Safety (EOPS) and the Violence Against Women Act (VAWA) Advisory Committee develop their Three Year Strategic Plan for the Massachusetts Violence Against Women Act STOP (Services, Training, Officers, Prosecutors) Grant Program, the EOPS is administering a survey to members of the criminal justice, court, local/state government, and victim advocate/victim services communities. The survey seeks respondents' views on the criminal justice system’s response to crimes of sexual assault, domestic violence, and stalking in Massachusetts, in a number of areas including: the needs of victims of crimes against women, VAWA program purpose areas, and underserved populations. The EOPS is particularly interested in the professional opinions of front-line staff. The survey takes approximately 15-20 minutes to complete. Contact Diane DeAngelis at diane.deangelis@state.ma.us or (617) 725-3362 with any questions or comments. Any individual wishing to complete the survey should enter the following link into their web browser: http://www.surveymonkey.com/s.asp?u=40952223277",H2,0.0,17.0,12.0,12.0,1,0,13.0,0.26,8.235000014305115,50.0,7.980000019073486,54.0,161.0,1169.0,6.267080745341615,449.02801513671875,57.599998474121094,391.61795806884766,289.283935546875,0,1,1.0404865487435915,0,2.0,0.059880239520958084,0.0213857998289136,0.04020530367835757,1,0,0.0,0.0,0,0,1,1,0.6645962732919255,0.8504672897196262,0.2705265026733338,0.0
Youth Gang Survey (OJJDP) Local Police Departments and,Paragraph,0.0,2.0,7.980000019073486,7.980000019073486,0,0,14.0,0.28,12.0,1169.0,9.0,1.0,8.0,54.0,5.875,450.8098449707031,470.2799987792969,98.61117553710938,19.574951171875,0,0,0.6919235565682971,0,0.0,0.2037037037037037,0.0,0.037037037037037035,0,0,2.0,0.0,0,0,0,0,0.875,1.0,0.1937385958391232,1.44
•,Paragraph,0.0,1.0,9.0,9.0,0,0,15.0,0.3,7.980000019073486,54.0,7.980000019073486,30.0,1.0,1.0,1.0,459.614990234375,461.2799987792969,6.64202880859375,11.016021728515625,0,0,0.7803649115576936,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,1,1,0.0,0.0,0.23410947346730807,0.0
"Sherriff’s Offices, 2003 (BJS)",Paragraph,0.0,1.0,7.980000019073486,7.980000019073486,0,0,16.0,0.32,9.0,1.0,9.0,25.0,4.0,30.0,6.75,470.7898254394531,470.2799987792969,98.43728637695312,8.8338623046875,0,0,0.6919235565682971,0,0.0,0.16666666666666666,0.13333333333333333,0.13333333333333333,0,0,0.0,0.0,0,0,0,0,1.0,1.0,0.22141553810185508,0.0
Conferences and Trainings,H1,0.0,1.0,9.0,9.0,1,0,17.0,0.34,7.980000019073486,30.0,9.0,1.0,3.0,25.0,7.666666666666667,483.150146484375,461.2799987792969,106.27542114257812,22.19384765625,0,0,0.7803649115576936,0,2.0,0.08,0.0,0.0,0,0,2.0,0.0,0,0,1,0,0.6666666666666666,1.0,0.2653240699296158,1.3199999999999998
•,Paragraph,0.0,1.0,9.0,9.0,0,0,18.0,0.36,9.0,25.0,8.227272741722338,251.0,1.0,1.0,1.0,508.1546936035156,461.2799987792969,6.64202880859375,11.016021728515625,0,0,0.7803649115576936,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,1,0.0,0.0,0.2809313681607697,0.0
Incident Response to Terrorist Bombings and Prevention and Response to Suicide Bombing Awareness Course (MEMA) G.R.E.A. (EOPS) • Terrorism Symposium (NIJ) • DNA Grantees Workshop (NI • Managing Juvenile Services (OJJDP) • Criminal Intelligence Systems,H2,0.0,11.0,8.227272741722338,8.660000006357828,0,0,19.0,0.38,9.0,1.0,7.980000019073486,1.0,35.0,251.0,6.2,510.08984375,461.2799987792969,108.06753540039062,108.9810791015625,0,0,0.713363885050575,0,0.0,0.17928286852589642,0.0,0.06772908366533864,0,0,2.0,0.0,0,0,0,1,0.7714285714285715,0.9629629629629629,0.2710782763192185,1.24
s,H3,0.0,1.0,7.980000019073486,7.980000019073486,0,0,20.0,0.4,8.227272741722338,251.0,8.490000009536743,21.0,1.0,1.0,1.0,528.5100708007812,566.9240112304688,5.11199951171875,8.8338623046875,0,0,0.6919235565682971,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.27676942262731885,0.0
• T. Officer Training,Paragraph,0.0,2.0,8.490000009536743,9.0,0,0,21.0,0.42,7.980000019073486,1.0,7.980000019073486,2.0,4.0,21.0,4.5,546.554931640625,461.2799987792969,102.31814575195312,11.0159912109375,0,0,0.7361442340629953,0,0.0,0.14285714285714285,0.0,0.09523809523809523,0,0,0.0,0.0,0,0,1,1,0.5,1.0,0.309180578306458,0.0
J),Paragraph,0.0,1.0,7.980000019073486,7.980000019073486,0,0,22.0,0.44,8.490000009536743,21.0,8.54666667514377,47.0,1.0,2.0,2.0,579.2127075195312,566.4740600585938,7.77093505859375,8.8338623046875,0,0,0.6919235565682971,0,0.0,0.5,0.0,0.5,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.3044463648900507,0.0
Training (BJA) • The 2006 NIJ Conference (NIJ •,H2,0.0,3.0,8.54666667514377,9.0,0,0,23.0,0.46,7.980000019073486,2.0,8.150000015894571,40.0,9.0,47.0,4.333333333333333,619.229736328125,461.2799987792969,107.99819946289062,30.62115478515625,0,0,0.7410576426735173,0,0.0,0.2553191489361702,0.0851063829787234,0.10638297872340426,0,0,0.0,0.0,0,0,1,1,0.6666666666666666,1.0,0.340886515629818,0.0
